3.181854117428883910e-05	3.252184251323342323e-05	3.407635813346132636e-05	1.043839529156684875e-01	3.040428237000014633e-05	7.749604992568492889e-05	3.126600131508894265e-05	3.240472142351791263e-05	3.117477535852231085e-05	1.540013551712036133e-01	3.190225470461882651e-05	4.994752234779298306e-04	5.532068759202957153e-02	3.235070471419021487e-05	9.277983917854726315e-05	6.171180575620383024e-05	3.084808122366666794e-05	3.110699981334619224e-05	3.439291685936041176e-05	1.574439927935600281e-02	3.271868990850634873e-05	6.209152052178978920e-04	3.414478487684391439e-05	1.597089022397994995e-01	8.555094973416998982e-05	3.126626324956305325e-05	3.318372910143807530e-05	3.910023588105104864e-05	5.088480710983276367e-01
3.703362017404288054e-05	3.785219087149016559e-05	3.966149597545154393e-05	8.255616994574666023e-04	3.538756209309212863e-05	9.019770368468016386e-05	3.639051647041924298e-05	3.771587580558843911e-05	3.628433842095546424e-05	9.867443144321441650e-02	3.713105252245441079e-05	5.809713620692491531e-04	4.214388027321547270e-04	3.765300425584428012e-05	2.498350590467453003e-01	7.182641274994239211e-05	3.590410051401704550e-05	3.620545612648129463e-05	4.002993591711856425e-05	7.695396197959780693e-05	3.808129986282438040e-05	7.214967045001685619e-04	3.974113496951758862e-05	3.311469627078622580e-04	9.957279689842835069e-05	3.639082206063903868e-05	3.862256198772229254e-05	4.550879020825959742e-05	6.476257443428039551e-01
2.380800469836685807e-05	2.433424378978088498e-05	2.549740202084649354e-05	5.331038264557719231e-04	2.274979487992823124e-05	5.798588972538709641e-05	2.339457023481372744e-05	2.424661033728625625e-05	2.332631083845626563e-05	3.574986755847930908e-01	2.387064341746736318e-05	3.733907651621848345e-04	2.709330001380294561e-04	2.420619239273946732e-05	6.942188338143751025e-05	4.617543891072273254e-05	2.308186594746075571e-05	2.327559923287481070e-05	2.573426354501862079e-05	4.947181514580734074e-05	2.448153463774360716e-05	6.390467882156372070e-01	2.554860111558809876e-05	2.128860214725136757e-04	6.401290738722309470e-05	2.339476668566931039e-05	2.482949821569491178e-05	2.925648368545807898e-05	1.362116541713476181e-03
2.491752820787951350e-05	2.546829091443214566e-05	2.668565502972342074e-05	2.351304143667221069e-02	2.381000194873195142e-05	6.068820221116766334e-05	2.448482700856402516e-05	2.537657383072655648e-05	2.441338438075035810e-05	2.095946520566940308e-01	2.498308458598330617e-05	7.445096503943204880e-03	2.835568157024681568e-04	2.533427141315769404e-05	7.265714521054178476e-05	4.832734703086316586e-05	2.415754715912044048e-05	2.436030990793369710e-05	2.693355600058566779e-05	3.971642255783081055e-02	2.562244480941444635e-05	6.666248664259910583e-03	2.673924063856247813e-05	2.228071680292487144e-04	9.787587448954582214e-03	2.448503073537722230e-05	2.598662467789836228e-05	3.061992174480110407e-05	7.021545767784118652e-01
4.145261482335627079e-05	4.236886161379516125e-05	4.439405893208459020e-05	2.356755137443542480e-01	3.961014590458944440e-05	1.009604457067325711e-04	4.073277523275464773e-05	4.221628114464692771e-05	4.061392610310576856e-05	2.752782702445983887e-01	4.156167779001407325e-05	6.505303317680954933e-04	4.717241972684860229e-04	4.214590808260254562e-05	1.208718895213678479e-04	8.039701788220554590e-05	4.018831896246410906e-05	4.052563235745765269e-05	4.480646384763531387e-05	8.613640966359525919e-05	4.262531001586467028e-05	8.091937052085995674e-04	4.448320396477356553e-05	5.939291790127754211e-02	5.481419619172811508e-03	4.073311720276251435e-05	4.323115717852488160e-05	5.093907748232595623e-05	4.211294353008270264e-01
3.055449633393436670e-05	3.122985435766167939e-05	3.272261892561800778e-05	5.914069339632987976e-02	2.919642065535299480e-05	2.000712603330612183e-02	3.002390621986705810e-05	3.111738988081924617e-05	2.993630369019228965e-05	2.067665159702301025e-01	3.063488475163467228e-05	4.794509732164442539e-04	3.477043355815112591e-04	3.106551594100892544e-05	8.909400639822706580e-05	5.926020094193518162e-05	2.962258986372034997e-05	2.987122206832282245e-05	3.302660115878097713e-05	1.682586781680583954e-02	3.141888373647816479e-05	7.219589501619338989e-02	3.278832446085289121e-05	2.732120628934353590e-04	8.215229172492399812e-05	3.002415724040474743e-05	3.186544927302747965e-05	3.754691351787187159e-05	6.232004165649414062e-01
2.608170871098991483e-05	2.665820284164510667e-05	2.793244493659585714e-05	5.834981566295027733e-04	2.492243766027968377e-05	6.352363561745733023e-05	2.562878944445401430e-05	2.656220203789416701e-05	2.555401079007424414e-05	8.051081746816635132e-02	2.615032826724927872e-05	4.098030331078916788e-04	2.968147164210677147e-04	2.651792055985424668e-05	2.154096774756908417e-02	5.058526585344225168e-05	2.528622098907362670e-05	2.549845521571114659e-05	2.819192741299048066e-05	5.419645094661973417e-05	2.681955993466544896e-05	2.352466732263565063e-01	2.798853347485419363e-05	2.332185104023665190e-04	7.012624701019376516e-05	2.562900408520363271e-05	2.720075463003013283e-05	3.205052416888065636e-05	6.604850888252258301e-01
3.454869874985888600e-05	3.531234324327670038e-05	3.700024535646662116e-05	2.158275432884693146e-02	3.301308970549143851e-05	8.414551848545670509e-05	3.394874511286616325e-05	3.518517405609600246e-05	3.384969022590667009e-05	7.422820329666137695e-01	3.463959365035407245e-05	3.691710904240608215e-02	6.401918828487396240e-02	3.512651892378926277e-05	1.859940961003303528e-02	6.700692028971388936e-05	3.349496910232119262e-05	3.377610119059681892e-05	3.734396159416064620e-05	7.179041858762502670e-05	3.552608177415095270e-05	1.129968166351318359e-01	3.707454015966504812e-05	3.089277306571602821e-04	9.289155423175543547e-05	3.394902887521311641e-05	3.603102231863886118e-05	4.245519085088744760e-05	2.375652780756354332e-03
2.893977580242790282e-05	2.957944525405764580e-05	3.099332025158219039e-05	6.481357850134372711e-04	2.765347016975283623e-05	4.517952725291252136e-02	2.843722541001625359e-05	2.947292159660719335e-05	2.835425220837350935e-05	1.854587495326995850e-01	2.901591506088152528e-05	8.900974877178668976e-03	3.293280897196382284e-04	2.942379069281741977e-05	8.438563236268237233e-05	5.612846507574431598e-05	2.805711665132548660e-05	2.829261029546614736e-05	3.128123353235423565e-05	6.013537131366319954e-05	2.975848292408045381e-05	5.642300820909440517e-04	3.105555515503510833e-05	2.587732742540538311e-04	7.781077147228643298e-05	2.843746369762811810e-05	3.018144889210816473e-05	3.556266528903506696e-05	7.578772902488708496e-01
3.933372499886900187e-05	4.020313645014539361e-05	4.212481508147902787e-05	5.871808156371116638e-02	3.758543243748135865e-05	9.579975449014455080e-05	3.865067992592230439e-05	4.005835580755956471e-05	3.853790622088126838e-05	4.511131644248962402e-01	3.943721094401553273e-05	6.169508560560643673e-04	6.185669079422950745e-02	3.999157706857658923e-05	1.146934009739197791e-04	7.628744788235053420e-05	3.813405419350601733e-05	3.845412356895394623e-05	4.251613790984265506e-05	8.173346577677875757e-05	4.044647721457295120e-05	5.089162290096282959e-02	4.220940172672271729e-05	3.517141740303486586e-04	1.057571207638829947e-04	3.865100370603613555e-05	4.102135426364839077e-05	4.833527418668381870e-05	3.752918541431427002e-01
3.454253237578086555e-05	3.530603862600401044e-05	3.699363878695294261e-05	7.746999617666006088e-04	3.300719617982394993e-05	8.413050090894103050e-05	3.394268787815235555e-05	3.517889490467496216e-05	3.384365118108689785e-05	1.671172231435775757e-01	3.463341272436082363e-05	1.006855368614196777e-01	3.930948732886463404e-04	3.512025068630464375e-05	1.007227328955195844e-04	6.699496589135378599e-05	3.348898826516233385e-05	3.377007305971346796e-05	3.733729681698605418e-05	7.177760562626644969e-05	3.551974077709019184e-05	3.386535868048667908e-02	3.706792267621494830e-05	1.352874636650085449e-01	9.287497232435271144e-05	3.394297164049930871e-05	3.602459401008673012e-05	4.244761294103227556e-05	5.608579516410827637e-01
2.729220432229340076e-05	2.789545578707475215e-05	2.922883686551358551e-05	1.540182251483201981e-02	2.607912938401568681e-05	6.647187547059729695e-05	2.681826481421012431e-05	2.779499664029572159e-05	2.674001552804838866e-05	1.315724551677703857e-01	2.736400892899837345e-05	4.284294846002012491e-04	7.835821807384490967e-02	2.774866334220860153e-05	7.958147034514695406e-05	5.293301364872604609e-05	2.645979657245334238e-05	2.668188244570046663e-05	2.950036105175968260e-05	5.671180042554624379e-05	2.806429984048008919e-05	5.316026508808135986e-04	2.928752837760839611e-05	7.093040272593498230e-03	7.338092109421268106e-05	2.681848854990676045e-05	2.846318784577306360e-05	3.353804277139715850e-05	7.658095955848693848e-01
4.168228770140558481e-05	4.260361311025917530e-05	4.464002995518967509e-05	9.302114485763013363e-04	3.982961061410605907e-05	1.015198286040686071e-04	4.095846088603138924e-05	4.245018499204888940e-05	4.083895328221842647e-05	4.594540297985076904e-01	4.179195457254536450e-05	6.536711589433252811e-04	4.743314057122915983e-04	4.237941902829334140e-05	1.215415904880501330e-04	8.084246655926108360e-05	4.041098509333096445e-05	4.075016840943135321e-05	4.505471952143125236e-05	4.358124732971191406e-02	4.286148032406345010e-05	8.122881408780813217e-04	4.472966975299641490e-05	3.727141011040657759e-04	1.120717424782924354e-04	4.095880285603925586e-05	4.347068534116260707e-05	5.122131187818013132e-05	4.925788938999176025e-01
4.035640085930936038e-05	4.124841507291421294e-05	4.322005770518444479e-05	2.062198519706726074e-01	3.856265175272710621e-05	1.101185828447341919e-01	3.965559517382644117e-05	4.109986912226304412e-05	3.953988925786688924e-05	2.211187332868576050e-01	4.046257527079433203e-05	6.330450996756553650e-04	4.592599580064415932e-04	4.103135506738908589e-05	1.176754230982623994e-04	7.827091758372262120e-05	3.912553802365437150e-05	3.945393109461292624e-05	4.362155596027150750e-05	8.385852561332285404e-05	4.149808228248730302e-05	7.865515071898698807e-04	4.330684168962761760e-05	3.608588012866675854e-04	1.085067997337318957e-04	3.965592622989788651e-05	4.208790778648108244e-05	4.959198849974200130e-05	4.592113196849822998e-01
2.983051854243967682e-05	3.048987673537340015e-05	3.194726741639897227e-05	1.383929997682571411e-01	2.850462260539643466e-05	7.265409658430144191e-05	2.931250128312967718e-05	3.038007525901775807e-05	2.922697422036435455e-05	3.684581816196441650e-01	2.990900247823446989e-05	1.366365402936935425e-01	2.049067616462707520e-01	3.032943095604423434e-05	1.390595287084579468e-01	5.785605389974080026e-05	2.892069278459530324e-05	2.916343510150909424e-05	3.224404645152390003e-05	6.198629125719889998e-05	3.067442594328895211e-05	5.813296884298324585e-04	3.201141953468322754e-05	2.667382941581308842e-04	8.020572568057104945e-05	2.931274684669915587e-05	3.111040859948843718e-05	3.665725307655520737e-05	1.090516801923513412e-02
4.260214336682111025e-05	4.354379780124872923e-05	4.562515823636204004e-05	9.524576598778367043e-04	4.070857903570868075e-05	1.037601978168822825e-04	4.186234218650497496e-05	4.338698636274784803e-05	4.174019704805687070e-05	2.342135161161422729e-01	4.271422949386760592e-05	2.683215402066707611e-02	4.979618191719055176e-01	4.331465970608405769e-05	1.242238067789003253e-04	8.262652409030124545e-05	4.130278830416500568e-05	4.164945494267158210e-05	4.604900095728226006e-05	8.852507016854360700e-05	4.380735845188610256e-05	1.266059875488281250e-01	4.571677345666103065e-05	3.809398040175437927e-04	1.145449641626328230e-04	4.186269143247045577e-05	4.443000580067746341e-05	5.235167554928921163e-05	1.117967441678047180e-01
4.619138053385540843e-05	4.721236837212927639e-05	4.946908302372321486e-05	1.033028936944901943e-03	4.413828355609439313e-05	1.125020062318071723e-04	4.538924986263737082e-05	4.704234743257984519e-05	4.525681652012281120e-05	5.829296708106994629e-01	4.631291085388511419e-05	7.249586633406579494e-04	4.098829329013824463e-01	4.696392716141417623e-05	1.346896751783788204e-04	8.958781836554408073e-05	4.478255141293630004e-05	4.515842738328501582e-05	4.992863250663504004e-05	9.598331962479278445e-05	4.749813524540513754e-05	9.002063306979835033e-04	4.956841803505085409e-05	4.130331508349627256e-04	1.241954014403745532e-04	4.538962821243330836e-05	4.817324224859476089e-05	5.676231012330390513e-05	2.754017943516373634e-03
3.721401299117133021e-05	3.803657091339118779e-05	3.985469084000214934e-05	8.290474652312695980e-04	3.555993680492974818e-05	9.063706238521263003e-05	3.656778062577359378e-05	3.789959373534657061e-05	3.646108234534040093e-05	5.791548490524291992e-01	3.731192191480658948e-05	5.837984499521553516e-04	2.531999647617340088e-01	3.783641295740380883e-05	1.620700210332870483e-01	7.217628444777801633e-05	3.607899270718917251e-05	3.638181442511267960e-05	4.022492430522106588e-05	7.732881203992292285e-05	3.826680040219798684e-05	7.250348571687936783e-04	3.993471909780055285e-05	3.327596059534698725e-04	1.000578267849050462e-04	3.656808257801458240e-05	3.881069642375223339e-05	4.573046680889092386e-05	2.115600509569048882e-03
2.747967482719104737e-05	2.808706994983367622e-05	2.942960963991936296e-05	3.988774418830871582e-01	2.625826709845568985e-05	6.692847091471776366e-05	2.700248114706482738e-05	2.798592322506010532e-05	2.692369344003964216e-05	1.567005217075347900e-01	2.755197238002438098e-05	4.312818055041134357e-04	3.127174568362534046e-04	2.793926978483796120e-05	8.012812031665816903e-05	5.329661144060082734e-05	2.664154999365564436e-05	2.686516018002294004e-05	2.970300010929349810e-05	5.710135519620962441e-05	2.825707451847847551e-05	2.196634262800216675e-01	2.948870496766176075e-05	2.457177906762808561e-04	7.388497760985046625e-05	2.700270670175086707e-05	2.865870192181318998e-05	3.376841777935624123e-05	2.229585647583007812e-01
3.994127473561093211e-05	4.082411396666429937e-05	4.277547486708499491e-05	8.884831331670284271e-04	3.816597745753824711e-05	9.727947326609864831e-05	3.924767952412366867e-05	4.067709596711210907e-05	3.913316322723403573e-05	7.613175511360168457e-01	4.004635775345377624e-05	6.268777069635689259e-04	2.039654552936553955e-01	4.060928768012672663e-05	1.164649584097787738e-04	7.746578194200992584e-05	3.872307206620462239e-05	3.904808545485138893e-05	4.317284401622600853e-05	8.299591718241572380e-05	4.107121276319958270e-05	7.777963182888925076e-04	4.286136754672043025e-05	3.571469860617071390e-04	1.073906460078433156e-04	3.924800694221630692e-05	4.165497011854313314e-05	4.908186019747518003e-05	3.088879212737083435e-02
2.184288132411893457e-05	2.232568476756568998e-05	2.339283491892274469e-05	1.075079962611198425e-01	2.087201573885977268e-05	5.319970659911632538e-05	2.146357110177632421e-05	2.224528361693955958e-05	2.140094511560164392e-05	3.251713141798973083e-02	2.190034865634515882e-05	2.032824307680130005e-01	1.228410974144935608e-01	2.220819987996947020e-05	6.369176844600588083e-05	4.236409586155787110e-05	2.117667645507026464e-05	2.135441900463774800e-05	2.361014412599615753e-05	4.538838766166009009e-05	2.246081749035511166e-05	4.255081294104456902e-04	2.343980668229050934e-05	1.953148312168195844e-04	1.429785508662462234e-02	2.146375118172727525e-05	2.278005922562442720e-05	2.684163882804568857e-05	5.183472633361816406e-01
4.100427031517028809e-05	4.191060361335985363e-05	4.391389666125178337e-05	9.130392572842538357e-04	3.918172660632990301e-05	9.986846998799592257e-05	4.029221599921584129e-05	4.175967478659003973e-05	4.017465107608586550e-05	8.756407499313354492e-01	4.111215093871578574e-05	6.433392991311848164e-04	1.182528585195541382e-01	4.169006206211633980e-05	1.195645527332089841e-04	7.952745363581925631e-05	3.975364597863517702e-05	4.008731048088520765e-05	4.432184141478501260e-05	8.520476694684475660e-05	4.216427987557835877e-05	7.978749345056712627e-04	4.400207762955687940e-05	3.666513948701322079e-04	1.102487367461435497e-04	4.029255069326609373e-05	4.276357503840699792e-05	5.038812378188595176e-05	2.176244743168354034e-03
3.892897439072839916e-05	3.978943641413934529e-05	4.169134263065643609e-05	8.716088486835360527e-04	3.719867163454182446e-05	9.481395682087168097e-05	3.825295789283700287e-05	3.964614734286442399e-05	3.814134470303542912e-05	9.784484654664993286e-02	3.903139440808445215e-05	6.111676921136677265e-04	6.724740266799926758e-01	3.958005618187598884e-05	1.135131824412383139e-04	7.550243753939867020e-05	3.774164724745787680e-05	3.805842425208538771e-05	4.207863821648061275e-05	8.089240873232483864e-05	4.003027424914762378e-05	6.832997500896453857e-02	4.177505979896523058e-05	8.132917433977127075e-02	1.046688630594871938e-04	3.825327803497202694e-05	4.059923594468273222e-05	4.783789700013585389e-05	7.739116996526718140e-02
3.362353891134262085e-05	3.436673796386457980e-05	3.600943819037638605e-05	1.980440467596054077e-01	3.212905357941053808e-05	8.189224172383546829e-05	3.303965422674082220e-05	3.424297392484731972e-05	3.294325506431050599e-05	6.140505149960517883e-02	3.371200364199467003e-05	5.278076278045773506e-04	3.826362371910363436e-04	3.418589039938524365e-05	4.609908536076545715e-02	6.521258910652250051e-05	3.259802906541153789e-05	3.287163417553529143e-05	3.634395397966727614e-05	6.986799417063593864e-05	3.457475031609646976e-05	6.552507402375340462e-04	3.608174665714614093e-05	8.623216301202774048e-02	9.040407167049124837e-05	3.303993071313016117e-05	3.506617213133722544e-05	4.131831155973486602e-05	6.057603955268859863e-01
1.711251206870656461e-05	1.749075818224810064e-05	1.832680209190584719e-05	1.320051252841949463e-01	1.635190164961386472e-05	4.167859515291638672e-05	1.681534740782808512e-05	1.742777021718211472e-05	1.676628380664624274e-05	7.458514720201492310e-02	1.715753569442313164e-05	1.139871031045913696e-01	1.947372948052361608e-04	1.739871731842868030e-05	4.989845911040902138e-05	3.318958260933868587e-05	1.659058398217894137e-05	1.672983307798858732e-05	1.849705222412012517e-05	3.555892180884256959e-05	1.759662518452387303e-05	1.005161777138710022e-01	1.836360206652898341e-05	3.149302601814270020e-01	1.159739121794700623e-02	1.681548747001215816e-05	1.784673258953262120e-05	2.102872349496465176e-05	2.517254054546356201e-01
3.168560579069890082e-05	3.238596764276735485e-05	3.393398947082459927e-05	7.068614359013736248e-04	3.027725506399292499e-05	7.717227708781138062e-05	3.113537604804150760e-05	3.226933768019080162e-05	3.104452844127081335e-05	3.046234250068664551e-01	3.176897007506340742e-05	1.149439588189125061e-01	2.995862662792205811e-01	3.221554288757033646e-05	9.239221253665164113e-05	6.145398219814524055e-05	3.071920218644663692e-05	3.097703665844164789e-05	3.424922397243790329e-05	6.584106449736282229e-05	3.258199285482987761e-05	6.182045326568186283e-04	3.400213245186023414e-05	2.392165809869766235e-01	8.519351831637322903e-05	3.113563434453681111e-05	3.304508936707861722e-05	3.893687971867620945e-05	3.937030583620071411e-02
4.283912494429387152e-05	4.378601443022489548e-05	4.587895091390237212e-05	1.360687799751758575e-02	4.093502502655610442e-05	1.043373704305849969e-04	4.209520557196810842e-05	4.362833351478911936e-05	4.197238013148307800e-05	5.772994756698608398e-01	4.295183316571637988e-05	1.799455471336841583e-02	3.520939648151397705e-01	4.355560304247774184e-05	7.908809930086135864e-03	8.308613905683159828e-05	4.153253757976926863e-05	4.188113234704360366e-05	4.630515104508958757e-05	8.901749970391392708e-05	4.405104118632152677e-05	8.335935417562723160e-04	4.597107908921316266e-05	2.680417895317077637e-02	1.151821343228220940e-04	4.209555845591239631e-05	4.467715552891604602e-05	5.264288483886048198e-05	2.320109168067574501e-03
